Job Title,Employment Type,Experience Level,Expertise Level,Salary,Salary Currency,Company Location,Company Size,Year
Research Scientist,Full-Time,Senior,Expert,285000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,193900,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,240000,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,196000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,214000,United States Dollar,United States,Medium,2023
Decision Scientist,Full-Time,Senior,Expert,170000,United States Dollar,United States,Medium,2023
Decision Scientist,Full-Time,Senior,Expert,155000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,98000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,199000,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Mid,Intermediate,100000,Euro,United Kingdom,Small,2022
Data Engineer,Full-Time,Mid,Intermediate,90000,British Pound Sterling,United Kingdom,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,Medium,2023
Data Engineer,Full-Time,Executive,Director,145000,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,289800,United States Dollar,United Kingdom,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,214000,United States Dollar,United Kingdom,Medium,2023
Data Analyst,Full-Time,Senior,Expert,142000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,87500,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,165000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,280830,United States Dollar,Canada,Medium,2023
Data Scientist,Full-Time,Senior,Expert,173175,United States Dollar,Canada,Medium,2023
Data Scientist,Full-Time,Senior,Expert,275300,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,183500,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,85000,United States Dollar,United States,Medium,2023
BI Developer,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,Medium,2023
BI Developer,Full-Time,Mid,Intermediate,40000,British Pound Sterling,United Kingdom,Medium,2023
Machine Learning Software Engineer,Full-Time,Mid,Intermediate,627000,South African Rand,South Africa,Large,2023
NLP Engineer,Full-Time,Senior,Expert,69500,Euro,Spain,Medium,2023
NLP Engineer,Full-Time,Senior,Expert,60000,Euro,Spain,Medium,2023
NLP Engineer,Full-Time,Senior,Expert,66200,Euro,Italy,Medium,2023
NLP Engineer,Full-Time,Senior,Expert,57000,Euro,Italy,Medium,2023
Data Engineer,Full-Time,Senior,Expert,245000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,140000,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,231250,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,138750,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,155000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,242000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,195000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Entry,Junior,155000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Entry,Junior,125000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,160000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,140000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,183924,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,125760,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Mid,Intermediate,350000,British Pound Sterling,United Kingdom,Medium,2023
Principal Data Scientist,Full-Time,Senior,Expert,80000,Euro,Spain,Large,2023
ML Engineer,Contract,Mid,Intermediate,30000,United States Dollar,United States,Small,2023
ML Engineer,Contract,Mid,Intermediate,25500,United States Dollar,United States,Small,2023
Data Scientist,Full-Time,Senior,Expert,175000,United States Dollar,Canada,Medium,2023
Data Scientist,Full-Time,Senior,Expert,120000,United States Dollar,Canada,Medium,2023
Data Scientist,Full-Time,Senior,Expert,219000,United States Dollar,Canada,Medium,2023
Data Scientist,Full-Time,Senior,Expert,141000,United States Dollar,Canada,Medium,2023
Data Scientist,Full-Time,Senior,Expert,147100,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,90700,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Entry,Junior,213660,United States Dollar,United States,Large,2023
Applied Scientist,Full-Time,Entry,Junior,130760,United States Dollar,United States,Large,2023
Data Modeler,Full-Time,Senior,Expert,147100,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Senior,Expert,275000,United States Dollar,Germany,Medium,2023
Research Engineer,Full-Time,Senior,Expert,174000,United States Dollar,Germany,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,143200,United States Dollar,United Kingdom,Medium,2023
Data Strategist,Full-Time,Senior,Expert,90000,United States Dollar,Canada,Medium,2023
Data Strategist,Full-Time,Senior,Expert,72000,United States Dollar,Canada,Medium,2023
Data Engineer,Full-Time,Senior,Expert,253200,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,90700,United States Dollar,United States,Medium,2023
Computer Vision Engineer,Full-Time,Senior,Expert,342810,United States Dollar,United States,Medium,2023
Computer Vision Engineer,Full-Time,Senior,Expert,184590,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,105380,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,64500,United States Dollar,United States,Medium,2023
Compliance Data Analyst,Full-Time,Entry,Junior,30000,United States Dollar,Nigeria,Large,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,1650000,Indian Rupee,India,Large,2022
Applied Scientist,Full-Time,Entry,Junior,204620,United States Dollar,United States,Large,2023
Applied Scientist,Full-Time,Entry,Junior,110680,United States Dollar,United States,Large,2023
Data Engineer,Full-Time,Senior,Expert,270703,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,221484,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,212750,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,262000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,218500,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,199098,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,203300,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,123600,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,172500,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,110500,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,238000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,176000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,237000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,201450,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,193500,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,139000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,510000,Hong Kong Dollar,Hong Kong,Large,2023
Machine Learning Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,Medium,2023
Applied Machine Learning Engineer,Full-Time,Mid,Intermediate,65000,Euro,Germany,Small,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,90000,Euro,Netherlands,Large,2023
Business Intelligence Engineer,Full-Time,Senior,Expert,185900,United States Dollar,United States,Medium,2023
Business Intelligence Engineer,Full-Time,Senior,Expert,129300,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Entry,Junior,163196,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Entry,Junior,145885,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,202800,United States Dollar,United States,Large,2023
Data Analyst,Full-Time,Senior,Expert,104300,United States Dollar,United States,Large,2023
Data Engineer,Full-Time,Senior,Expert,179170,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,94300,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,152500,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,116450,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,247300,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,133800,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Senior,Expert,203000,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Senior,Expert,133000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Entry,Junior,220000,United States Dollar,United States,Large,2023
Machine Learning Engineer,Full-Time,Entry,Junior,54000,Swiss Franc,Switzerland,Small,2022
Analytics Engineer,Full-Time,Senior,Expert,289800,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,214000,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,179820,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,143860,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,214200,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,141600,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,342300,United States Dollar,United States,Large,2023
Machine Learning Engineer,Full-Time,Senior,Expert,176100,United States Dollar,United States,Large,2023
Data Engineer,Full-Time,Entry,Junior,85000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Entry,Junior,65000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,138784,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,83270,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Entry,Junior,75000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Entry,Junior,70000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,318300,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,212200,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,230000,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,143200,United States Dollar,United States,Medium,2023
Business Data Analyst,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,Large,2023
Applied Data Scientist,Full-Time,Mid,Intermediate,1700000,Indian Rupee,India,Large,2023
Data Analyst,Full-Time,Mid,Intermediate,38000,British Pound Sterling,United Kingdom,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,35000,British Pound Sterling,United Kingdom,Medium,2023
Data Analyst,Full-Time,Senior,Expert,168400,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,105200,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,45000,British Pound Sterling,Central African Republic,Medium,2023
Data Analyst,Full-Time,Senior,Expert,35000,British Pound Sterling,Central African Republic,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,45000,British Pound Sterling,United Kingdom,Medium,2023
Staff Data Analyst,Full-Time,Executive,Director,15000,United States Dollar,Canada,Medium,2020
ETL Engineer,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,Medium,2023
ETL Engineer,Full-Time,Mid,Intermediate,47500,British Pound Sterling,United Kingdom,Medium,2023
Data Analyst,Full-Time,Entry,Junior,85000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,300000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,Intermediate,250000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,186000,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Mid,Intermediate,230000,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,Medium,2023
Data DevOps Engineer,Full-Time,Senior,Expert,50000,Euro,France,Small,2023
